"Source File";"240424E\Trend1.trd";"Date";"04/24/24";"Output";"D:\RespirationData\240424E.txt";"Start";"19:15:19";"Stop";"20:31:43"
"Saba_20241023"
"Time";"Resp Rate";"Temp 1"
"Seconds";"Resp/m";"°C"
723;86;30.3
724;86;30.3
725;86;30.3
726;88;30.3
727;88;30.3
728;90;30.3
729;91;30.3
730;92;30.3
731;92;30.3
732;91;30.3
733;91;30.3
734;90;30.3
735;90;30.3
736;89;30.3
737;88;30.3
738;88;30.4
739;88;30.4
740;88;30.4
741;89;30.4
742;88;30.4
743;88;30.4
744;87;30.4
745;87;30.4
746;87;30.4
747;87;30.4
748;86;30.4
749;86;30.4
750;85;30.4
751;85;30.4
752;85;30.4
753;83;30.4
754;82;30.4
755;81;30.4
756;81;30.4
757;81;30.4
758;81;30.4
759;81;30.4
760;81;30.4
761;81;30.4
762;81;30.4
763;81;30.4
764;82;30.4
765;82;30.4
766;83;30.4
767;84;30.4
768;85;30.4
769;86;30.4
770;86;30.4
771;87;30.4
772;87;30.4
773;87;30.4
774;88;30.4
775;87;30.4
776;86;30.4
777;87;30.4
778;87;30.4
779;87;30.4
780;88;30.4
781;87;30.4
782;87;30.4
783;88;30.4
784;88;30.4
785;87;30.4
786;87;30.4
787;87;30.4
788;87;30.4
789;87;30.4
790;87;30.4
791;86;30.4
792;86;30.4
793;85;30.4
794;85;30.4
795;85;30.4
796;84;30.4
797;84;30.5
798;84;30.5
799;83;30.4
800;82;30.4
801;82;30.5
802;82;30.4
803;81;30.5
804;81;30.5
805;81;30.5
806;80;30.5
807;81;30.5
808;81;30.5
809;82;30.5
810;82;30.5
811;82;30.5
812;83;30.5
813;84;30.5
814;84;30.5
815;84;30.5
816;84;30.5
817;84;30.5
818;85;30.5
819;86;30.5
820;86;30.6
821;87;30.5
822;88;30.5
823;89;30.5
824;90;30.5
825;91;30.5
826;91;30.6
827;91;30.6
828;91;30.6
829;91;30.6
830;91;30.6
831;89;30.6
832;89;30.6
833;88;30.6
834;89;30.6
835;88;30.6
836;87;30.6
837;87;30.6
838;87;30.6
839;87;30.6
840;86;30.6
841;86;30.6
842;86;30.6
843;86;30.6
844;86;30.6
845;86;30.6
846;86;30.6
847;86;30.6
848;86;30.6
849;85;30.6
850;86;30.6
851;86;30.6
852;86;30.6
853;86;30.6
854;86;30.6
855;86;30.6
856;87;30.6
857;88;30.6
858;88;30.6
859;88;30.6
860;88;30.6
861;88;30.6
862;89;30.6
863;88;30.6
864;88;30.6
865;88;30.6
866;89;30.6
867;88;30.6
868;88;30.6
869;88;30.6
870;88;30.6
871;89;30.6
872;89;30.6
873;88;30.6
874;87;30.6
875;87;30.6
876;88;30.6
877;88;30.6
878;88;30.6
879;87;30.6
880;88;30.6
881;88;30.6
882;88;30.6
883;88;30.7
884;89;30.6
885;89;30.6
886;89;30.6
887;89;30.6
888;89;30.6
889;89;30.7
890;89;30.6
891;89;30.7
892;88;30.6
893;87;30.7
894;87;30.7
895;87;30.6
896;87;30.7
897;86;30.7
898;86;30.7
899;86;30.7
900;87;30.7
901;88;30.7
902;89;30.7
903;89;30.7
904;89;30.7
905;90;30.7
906;90;30.7
907;91;30.7
908;92;30.7
909;92;30.7
910;92;30.7
911;92;30.8
912;93;30.7
913;94;30.7
914;94;30.7
915;95;30.7
916;96;30.8
917;97;30.8
918;98;30.8
919;98;30.8
920;98;30.8
921;99;30.8
922;100;30.8
923;101;30.8
924;101;30.8
925;101;30.8
926;101;30.8
927;101;30.8
928;102;30.8
929;102;30.8
930;102;30.8
931;103;30.8
932;103;30.8
933;104;30.8
934;105;30.8
935;105;30.8
936;106;30.8
937;106;30.8
938;107;30.8
939;107;30.8
940;108;30.8
941;108;30.8
942;108;30.8
943;108;30.8
944;108;30.8
945;108;30.8
946;108;30.8
947;108;30.8
948;108;30.8
949;108;30.8
950;108;30.8
951;108;30.8
952;109;30.8
953;109;30.8
954;110;30.8
955;109;30.8
956;109;30.8
957;109;30.8
958;109;30.8
959;109;30.8
960;109;30.8
961;109;30.8
962;109;30.8
963;109;30.8
964;110;30.8
965;110;30.8
966;109;30.8
967;110;30.8
968;108;30.8
969;108;30.8
970;107;30.8
971;106;30.8
972;105;30.8
973;105;30.8
974;104;30.8
975;103;30.8
976;103;30.8
977;103;30.8
978;102;30.8
979;102;30.8
980;102;30.8
981;101;30.8
982;101;30.8
983;102;30.8
984;102;30.8
985;101;30.8
986;101;30.8
