"Source File";"240425C\Trend1.trd";"Date";"04/25/24";"Output";"D:\RespirationData\240425C_new.txt";"Start";"16:05:50";"Stop";"17:24:37"
"Saba_20241023"
"Time";"Resp Rate";"Temp 1"
"Seconds";"Resp/m";"°C"
544;90;28.6
545;90;28.6
546;89;28.6
547;90;28.6
548;90;28.6
549;90;28.6
550;89;28.6
551;89;28.6
552;90;28.6
553;90;28.6
554;91;28.6
555;91;28.6
556;91;28.6
557;93;28.6
558;93;28.6
559;93;28.6
560;92;28.6
561;93;28.6
562;93;28.6
563;92;28.6
564;92;28.6
565;91;28.6
566;91;28.6
567;91;28.6
568;91;28.7
569;91;28.6
570;90;28.7
571;90;28.7
572;91;28.7
573;91;28.7
574;90;28.7
575;90;28.7
576;90;28.7
577;90;28.7
578;91;28.7
579;91;28.7
580;91;28.7
581;91;28.7
582;92;28.7
583;92;28.7
584;92;28.7
585;92;28.7
586;92;28.7
587;92;28.7
588;92;28.7
589;92;28.7
590;92;28.7
591;92;28.7
592;93;28.7
593;93;28.7
594;93;28.7
595;93;28.7
596;92;28.7
597;92;28.7
598;92;28.7
599;92;28.7
600;92;28.7
601;92;28.7
602;93;28.7
603;95;28.7
604;95;28.7
605;97;28.7
606;98;28.7
607;99;28.7
608;102;28.7
609;102;28.8
610;103;28.8
611;104;28.8
612;104;28.8
613;105;28.8
614;107;28.8
615;107;28.8
616;107;28.8
617;108;28.8
618;108;28.8
619;108;28.8
620;109;28.8
621;109;28.8
622;109;28.8
623;109;28.8
624;109;28.8
625;110;28.8
626;110;28.8
627;110;28.8
628;111;28.8
629;112;28.8
630;112;28.8
631;112;28.8
632;112;28.8
633;112;28.8
634;112;28.9
635;112;28.8
636;112;28.9
637;112;28.9
638;111;28.9
639;111;28.9
640;113;28.9
641;113;28.9
642;113;28.9
643;113;28.9
644;114;28.9
645;114;28.9
646;115;28.9
647;114;28.9
648;113;28.9
649;104;28.9
650;99;28.9
651;99;28.9
652;99;28.9
653;99;28.9
654;100;28.9
655;100;28.9
656;101;28.9
657;108;28.9
658;114;28.9
659;113;28.9
660;114;28.9
661;114;28.9
662;114;28.9
663;114;28.9
664;114;29.0
665;114;28.9
666;116;28.9
667;116;28.9
668;115;28.9
669;114;29.0
670;114;29.0
671;114;29.0
672;114;29.0
673;114;29.0
674;113;29.0
675;113;29.0
676;113;29.0
677;113;29.0
678;113;29.0
679;113;29.0
680;113;29.0
681;113;29.0
682;113;29.0
683;113;29.0
684;113;29.0
685;113;29.0
686;114;29.0
687;113;29.0
688;112;29.0
689;112;29.0
690;111;29.0
691;112;29.0
692;112;29.0
693;111;29.0
694;111;29.0
695;112;29.0
696;112;29.1
697;112;29.1
698;111;29.1
699;111;29.1
700;111;29.1
701;112;29.1
702;112;29.1
703;111;29.1
704;111;29.1
705;111;29.1
706;111;29.1
707;111;29.1
708;111;29.1
709;110;29.1
710;110;29.1
711;110;29.1
712;111;29.1
713;111;29.1
714;111;29.1
715;111;29.1
716;112;29.1
717;111;29.2
718;111;29.2
719;110;29.1
720;110;29.2
721;110;29.2
722;108;29.2
723;108;29.2
724;107;29.2
725;107;29.2
726;108;29.2
727;109;29.2
728;109;29.2
729;108;29.2
730;108;29.2
731;109;29.2
732;108;29.2
733;108;29.2
734;107;29.2
735;107;29.2
736;107;29.2
737;107;29.2
738;106;29.2
739;106;29.2
740;106;29.2
741;106;29.2
742;106;29.2
743;105;29.2
744;105;29.2
745;105;29.2
746;104;29.2
747;105;29.2
748;105;29.2
749;104;29.2
750;104;29.2
751;104;29.2
752;105;29.2
753;105;29.2
754;104;29.2
755;103;29.2
756;103;29.2
757;103;29.2
758;103;29.2
759;103;29.2
760;102;29.2
761;101;29.2
762;102;29.2
763;102;29.2
764;102;29.2
765;101;29.2
766;101;29.2
767;102;29.2
768;102;29.2
769;102;29.3
770;100;29.2
771;100;29.3
772;100;29.3
773;101;29.3
774;101;29.3
775;100;29.3
776;100;29.3
777;100;29.3
778;101;29.3
779;101;29.3
780;100;29.3
781;99;29.3
782;99;29.3
783;99;29.3
784;98;29.3
785;97;29.3
786;97;29.3
787;98;29.3
788;97;29.3
789;97;29.3
790;97;29.3
791;97;29.4
792;97;29.4
793;97;29.4
794;96;29.4
795;95;29.4
796;94;29.4
797;94;29.4
798;94;29.4
799;94;29.4
800;94;29.4
801;94;29.4
802;93;29.4
803;94;29.4
804;94;29.4
805;94;29.4
806;94;29.4
807;94;29.4
808;93;29.4
809;93;29.4
810;93;29.4
811;93;29.4
812;92;29.4
813;93;29.4
814;93;29.4
815;93;29.4
816;94;29.4
817;93;29.4
818;94;29.4
819;94;29.4
820;94;29.4
821;93;29.4
822;93;29.4
823;93;29.4
824;93;29.4
825;93;29.4
826;92;29.4
827;93;29.4
828;93;29.4
829;93;29.4
830;93;29.4
831;93;29.4
832;93;29.4
833;92;29.4
834;92;29.4
835;92;29.4
836;93;29.4
837;92;29.4
838;93;29.4
839;92;29.4
840;93;29.4
841;93;29.4
842;93;29.4
843;92;29.4
844;92;29.4
845;91;29.4
846;91;29.4
847;90;29.4
848;91;29.4
849;91;29.5
850;90;29.5
851;89;29.5
852;89;29.5
853;89;29.5
854;90;29.5
855;91;29.5
856;90;29.5
857;90;29.5
858;90;29.5
859;90;29.5
860;91;29.5
861;91;29.5
862;90;29.5
863;90;29.5
864;90;29.5
865;90;29.5
866;90;29.5
867;90;29.5
868;88;29.5
869;89;29.5
870;89;29.5
871;89;29.5
872;89;29.6
873;89;29.5
874;89;29.5
875;90;29.5
876;91;29.5
877;91;29.6
878;91;29.6
879;92;29.6
880;91;29.6
881;92;29.6
882;91;29.6
883;91;29.5
884;90;29.6
885;90;29.6
886;90;29.6
887;89;29.6
888;89;29.6
889;90;29.6
890;89;29.6
891;89;29.6
892;89;29.6
893;90;29.6
894;89;29.6
895;89;29.6
896;89;29.6
897;88;29.6
898;88;29.6
899;88;29.6
900;88;29.6
901;87;29.6
902;88;29.6
903;88;29.6
904;88;29.6
905;88;29.6
906;89;29.6
907;89;29.6
908;89;29.6
909;90;29.6
910;89;29.6
911;89;29.6
912;90;29.6
913;90;29.6
914;91;29.6
915;91;29.6
916;91;29.6
917;91;29.6
918;91;29.6
919;92;29.6
920;91;29.6
921;92;29.6
922;91;29.6
923;91;29.6
924;91;29.6
925;92;29.6
926;92;29.6
927;92;29.6
928;92;29.6
929;91;29.6
930;91;29.6
931;91;29.6
932;91;29.6
933;91;29.6
934;90;29.6
935;90;29.6
936;90;29.6
937;91;29.6
938;92;29.6
939;92;29.6
940;93;29.6
941;93;29.7
942;94;29.7
943;94;29.7
944;95;29.7
945;95;29.6
946;94;29.7
947;94;29.7
948;94;29.7
949;94;29.7
950;96;29.7
951;96;29.7
952;96;29.7
953;97;29.7
954;98;29.7
955;100;29.7
956;101;29.7
957;102;29.7
958;103;29.7
959;104;29.7
960;105;29.7
961;107;29.7
962;108;29.7
963;108;29.7
964;109;29.7
965;110;29.7
966;111;29.7
967;111;29.7
968;112;29.7
969;113;29.7
970;114;29.8
971;115;29.7
972;115;29.8
973;116;29.7
974;116;29.7
975;116;29.8
976;117;29.7
977;117;29.7
978;117;29.8
979;117;29.8
980;118;29.8
981;120;29.8
982;122;29.8
983;123;29.8
984;123;29.8
985;123;29.8
986;124;29.8
987;125;29.8
988;125;29.8
989;124;29.8
990;125;29.8
991;126;29.8
992;127;29.8
993;127;29.8
994;127;29.8
995;127;29.8
996;128;29.8
997;128;29.8
998;128;29.8
999;127;29.8
1000;126;29.8
1001;128;29.8
1002;129;29.8
1003;130;29.8
1004;129;29.8
1005;130;29.8
1006;130;29.8
1007;131;29.8
1008;131;29.8
1009;130;29.8
1010;130;29.8
1011;131;29.8
1012;132;29.9
1013;131;29.8
1014;132;29.8
1015;132;29.8
1016;132;29.9
1017;132;29.8
1018;124;29.9
1019;115;29.9
1020;116;29.9
1021;116;29.9
1022;114;29.9
1023;114;29.9
1024;113;29.9
1025;114;29.9
1026;121;29.9
1027;128;29.9
1028;127;29.9
1029;127;29.9
1030;127;29.9
1031;126;29.9
1032;126;29.9
1033;126;29.9
1034;126;29.9
1035;127;29.9
1036;127;29.9
1037;126;29.9
1038;125;29.9
1039;126;29.9
1040;126;29.9
1041;127;29.9
1042;126;29.9
1043;125;29.9
1044;125;29.9
1045;125;29.9
1046;125;29.9
1047;125;29.9
1048;124;29.9
1049;124;29.9
1050;125;29.9
1051;125;29.9
1052;125;29.9
1053;124;29.9
1054;124;29.9
1055;124;29.9
1056;125;29.9
1057;125;29.9
1058;124;29.9
1059;124;29.9
1060;124;29.9
1061;124;29.9
1062;124;29.9
1063;123;29.9
1064;123;29.9
1065;123;29.9
1066;123;29.9
1067;123;29.9
1068;123;30.0
1069;122;29.9
1070;122;29.9
1071;123;30.0
1072;123;30.0
1073;123;30.0
1074;122;29.9
1075;121;30.0
1076;122;30.0
1077;122;30.0
1078;122;30.0
1079;121;30.0
1080;121;30.0
1081;121;30.0
1082;121;30.0
1083;121;30.0
1084;120;30.0
1085;119;30.0
1086;119;30.0
1087;120;30.0
1088;119;30.0
1089;118;30.0
1090;119;30.0
1091;120;30.0
1092;119;30.0
1093;119;30.0
1094;118;30.0
1095;117;30.0
1096;117;30.0
1097;116;30.0
1098;116;30.0
1099;114;30.0
1100;114;30.0
1101;114;30.0
1102;113;30.0
1103;113;30.0
1104;112;30.0
1105;112;30.0
1106;111;30.0
1107;111;30.0
1108;111;30.0
1109;110;30.0
1110;110;30.0
1111;110;30.0
1112;111;30.0
1113;111;30.0
1114;111;30.0
1115;111;30.0
1116;112;30.0
1117;111;30.0
1118;111;30.0
1119;110;30.1
1120;110;30.1
1121;110;30.1
1122;108;30.1
1123;107;30.1
1124;107;30.1
1125;106;30.1
1126;106;30.1
1127;105;30.1
1128;104;30.1
1129;103;30.1
